recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access
109462344,"{'steamid': '76561198447772412', 'num_games_owned': 38, 'num_reviews': 20, 'playtime_forever': 2610, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2610, 'last_played': 1643627227}",koreana,간파베기를 배우고 나의 태도시대 시작됐다 수월의 자세를 배우고 나를 찾는 패턴 많아졌다 앉아발도기인베기를 배우고 내 인생이 달라졌다,1643969377,1643969377,True,1,0,0.523809552192687988,0,True,False,False
109305385,"{'steamid': '76561198013259648', 'num_games_owned': 1907, 'num_reviews': 20, 'playtime_forever': 1891, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1493, 'last_played': 1646398758}",koreana,이번 몬헌 라이즈는 머 그래픽자체가 월드에 비해서 아쉬운분들도 있으시겠지만 몬헌은 역시 몬헌입니다 전투는 기본이고 세세한점도 말할것도 없으며 훌륭합니다 특히 라이드 시스템으로 몬스터를 역으로 조종하는것은 과연 일품이었습니다 월드당시 타 몬스터가 오는건 특히 바젤기우스 항상 화가났지만 이 게임에서는 오히려 좋아 가 가능합니다 성별은 처음 정한걸 바꾸기위해선 돈이 들므로 충분히 생각하신다음 결정하시길 바랍니다,1643790196,1643790196,True,1,0,0.523809552192687988,0,True,False,False
109291172,"{'steamid': '76561198983273594', 'num_games_owned': 40, 'num_reviews': 3, 'playtime_forever': 9859, 'playtime_last_two_weeks': 27, 'playtime_at_review': 9832, 'last_played': 1655383209}",koreana,장점 가벼운 인터페이스 라이트한 조작감 물론 이는 처음 몬헌을 입문한 사람에게 있어선 비교할 게 없으니 체감할 수 있으려나 모르겠지만 가루크를 이용한 이동수단을 사용하는 것을 제외하면 기본적인 캐릭터의 움직임이 많이 가벼워졌다 모션 하나하나에 자잘한 디테일을 짜임새 있게 넣어놓은 것은 아닌지라 더욱 그런 것도 있지만 그것은 단점으로 치부할 게 아니다 오히려 부담없이 생각할 수 있는 쪽도 생겨서 긍정적이게 생각한다 월드의 슬링어가 라이즈에는 없는 덕에 섬,1643769277,1655104657,True,1,0,0.523809552192687988,0,True,False,False
109264649,"{'steamid': '76561198087018372', 'num_games_owned': 94, 'num_reviews': 4, 'playtime_forever': 10710, 'playtime_last_two_weeks': 0, 'playtime_at_review': 6303, 'last_played': 1648384653}",koreana,몬스터 수는 괜찮은데 만들수 있는 무기나 장비가 너무없음 게임이 몬스터잡고 장비 만드는거 외에 컨텐츠가 없는데 속성배율을 다 죽여놔서 거의 모든 무기가 무속성 무기 한두개만 만들면 더이상 추가로 만들필요가 없음 라이즈에 추가된게 밧줄벌래 외에는 거의 없고 월드나 구작 모션 다 가저옴 무기간의 밸런스가 엉망임 태도외 몇몇 무기만 재미있고 나머지 무기는 불합리가 많이 느껴짐 월드 역전왕 느낌의 몬스터가 주인 몬스터인데 주인 몬스터의 장비가 따로없고 백룡무기,1643737687,1643737687,False,2,0,0.523809552192687988,0,True,False,False
109068802,"{'steamid': '76561199162446703', 'num_games_owned': 30, 'num_reviews': 1, 'playtime_forever': 10677, 'playtime_last_two_weeks': 6, 'playtime_at_review': 3187, 'last_played': 1654396695}",koreana,게임을 시간한유저입니다 길드퀘스트는 다클리어 하여서 스토리 퀘를 할려고 하니깐 오류가 뜨면서 진행을하지못하는 불상사가 발생하였습니다 번넘게 오류가 나와 별 개짜리 긴급 퀘스트를 못께 진행를 못하고 있습니다 다른것들은 다잘되지만 이것만 안돼니 너무 답답하고 스트레스를 받습니다,1643508078,1643508078,False,1,0,0.523809552192687988,0,True,False,False
109025591,"{'steamid': '76561198115414822', 'num_games_owned': 38, 'num_reviews': 4, 'playtime_forever': 5042, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3492, 'last_played': 1644911419}",koreana,굳,1643467093,1643467093,True,1,0,0.523809552192687988,0,True,False,False
109016765,"{'steamid': '76561199088341373', 'num_games_owned': 41, 'num_reviews': 2, 'playtime_forever': 15803, 'playtime_last_two_weeks': 0, 'playtime_at_review': 6005, 'last_played': 1653575878}",koreana,썬 브 내 놔 플탐길게 내줘욧,1643458751,1643458751,True,1,0,0.523809552192687988,0,True,False,False
109007778,"{'steamid': '76561198037306417', 'num_games_owned': 64, 'num_reviews': 2, 'playtime_forever': 4257, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2243, 'last_played': 1653137014}",koreana,최고,1643448441,1643448441,True,1,0,0.523809552192687988,0,False,False,False
109003183,"{'steamid': '76561198108167135', 'num_games_owned': 34, 'num_reviews': 8, 'playtime_forever': 5903, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2372, 'last_played': 1650706856}",koreana,몬헌 월드를 했던 사람이라서 예라고 누르면서 깊은 고민이 들었다 거지같은 스위치기반 클릭방식 불편한 맵 활용까지 월드에서 거창하게 퇴보했다고 느껴도 이상하지 않다 하지만 결국 캡콤은 캡콤이라고 가려운 부분을 긁어주는 부분도 많이 있었다 평점을 별점으로 줄 수 있었다면 점을 줬겠지만 긍정이냐 부정이냐 한다면 긍정이다 대체제가 없으니 부디 월드 나 정규시리즈가 제대로 나오길 기도할 뿐이다 일본틱이라면 일본틱한 부분을 살렸다고 할 수도 있겠지만 이건 아무리 ,1643442541,1643442541,True,1,0,0.523809552192687988,0,True,False,False
108999705,"{'steamid': '76561198025477293', 'num_games_owned': 412, 'num_reviews': 83, 'playtime_forever': 3909, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3053, 'last_played': 1648298401}",koreana,이거 태도 말고는 쓰지 말라는 거야 차라리 라고 하지,1643437945,1643438452,False,1,0,0.523809552192687988,0,True,False,False
108930461,"{'steamid': '76561198403134314', 'num_games_owned': 53, 'num_reviews': 1, 'playtime_forever': 8185, 'playtime_last_two_weeks': 731, 'playtime_at_review': 3577, 'last_played': 1655387168}",koreana,몬헌,1643359243,1643359243,True,1,0,0.523809552192687988,0,True,False,False
108878464,"{'steamid': '76561198092254719', 'num_games_owned': 87, 'num_reviews': 17, 'playtime_forever': 9013, 'playtime_last_two_weeks': 17, 'playtime_at_review': 2370, 'last_played': 1655039371}",koreana,몬헌 시리즈 중 가장 유저 친화적 쿨드링크 핫드링크도 없애버리고 몬스터 한번만 잡으면 맵에 아이콘으로 위치 바로바로 알려주고 안잡아도 대충 물음표로 알려주기는 함 마을퀘만 다 깨보면 집회소 가도 어려움 없고 너무 쉬워진것같지만 신규 유저들 쪼금하고 어려워서 안하는거보다는 더 좋은 생각이였을지도 동반자 스킬 노가다랑 호석 노가다가 쪼금 귀찮긴 한데 호석 없어도 할수있는 세팅도 있으니 몬헌에 관심이 쫌 있었다 싶으면 라이즈 맛 보고 월드 넘어가도 좋을듯,1643291402,1643291402,True,1,0,0.523809552192687988,1,False,False,False
108855857,"{'steamid': '76561198392974524', 'num_games_owned': 15, 'num_reviews': 7, 'playtime_forever': 6583, 'playtime_last_two_weeks': 56, 'playtime_at_review': 2814, 'last_played': 1655306550}",koreana,이 게임을 모르는 사람은 인생절반 손해봣네,1643255708,1643255708,True,1,0,0.523809552192687988,0,True,False,False
108817044,"{'steamid': '76561198145479727', 'num_games_owned': 58, 'num_reviews': 14, 'playtime_forever': 8557, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3984, 'last_played': 1652616105}",koreana,잼있구마잉,1643204365,1643204365,True,1,0,0.523809552192687988,0,True,False,False
108749374,"{'steamid': '76561198008156276', 'num_games_owned': 130, 'num_reviews': 23, 'playtime_forever': 6942, 'playtime_last_two_weeks': 3, 'playtime_at_review': 4701, 'last_played': 1655300844}",koreana,멀티환경이 월드아본시절보다 퇴화한것 그래픽 월드보다 구진것 등등은 스위치 기반으로 제작된 이상 어쩔수없는 한계라고 봄 아마도 저런 문제를 꺼내오지 않더라도 야스노리를 욕할 방법은 많음 무기밸런스가 왜 이꼬라지지 아 야스노리는 병신이구나 소형몹새끼들 왜이렇게 나대지 아 야스노리는 병신이구나 아니 경단권을 썼는데 식사스킬발동확률이 왜 퍼센트가 아니지 아 야스노리는 병신이구나 장비 가짓수가 왜 월드시절보다 적지 아 야스노리는 병신이구나 주인몹은 왜 장비가 따,1643109711,1645616876,False,1,2,0.523809552192687988,0,True,False,False
108747547,"{'steamid': '76561198249251700', 'num_games_owned': 28, 'num_reviews': 2, 'playtime_forever': 7292, 'playtime_last_two_weeks': 95, 'playtime_at_review': 5383, 'last_played': 1655254020}",koreana,닌텐도를 기반으로 만들었다는 기준에는 잘만든편이지만 부족한 앤드 컨텐츠와 월드의 맘타로트 무페토를 생각게 만드는 호석 파밍은 아쉽기는 합니다 하지만 쉬운 몹들의 난이도는 입문하기 좋아 보입니다 월드를 생각하고 사면 아쉬울수 있지만 월드 기반의 무기의 기술들이 남아있고 교체기술도 있어서 새로운 재미가 있습니다 이번년도 여름에 가 나오니 천천히 플레이 하면서 즐기는 것이 재미있을 것입니다,1643106994,1643106994,True,1,0,0.523809552192687988,0,True,False,False
108735503,"{'steamid': '76561198194407466', 'num_games_owned': 100, 'num_reviews': 139, 'playtime_forever': 3389, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3381, 'last_played': 1643212110}",koreana,밧줄벌레가 재밌다 벽타기 잘하면 어세신 크리드로 게임 장르가 변경된다 드디어 동반자 덧입기 복장이 생겼다 월드에 있던 일부 몬스터들 다시 온 덕분에 정겨운 느낌과 약간 변경된 덧입기 복장 사용 가능 컷신이 프레임 고정이다 치트엔진 툴로 풀면 되긴함 싱글에선 아이루랑 가루크 쓸 수 있는데 왜 멀티는 하나만 선택해야 되냥 대형 폭탄이 예전처럼 몬스터가 밟고 간다거나 공격 모션으로 지나가도 잘 안 터진다 일본풍이 배경이기 때문에 이게 비호감인 분들은 안 맞을,1643085906,1643085906,True,1,0,0.523809552192687988,0,True,False,False
108546425,"{'steamid': '76561198401001730', 'num_games_owned': 43, 'num_reviews': 7, 'playtime_forever': 7854, 'playtime_last_two_weeks': 0, 'playtime_at_review': 692, 'last_played': 1653661950}",koreana,월드 이전 시리즈 해본 사람들은 재미있게 할 수 있음 추억의 구작 기술들도 몇개 나오고 근데 월드부터 한 사람들은 라이즈 하면 괴리감이 많이 느껴질꺼 월드는 덥크 이전 작품에서 완전히 뜯어고친 반면에 라이즈는 월드 이전작들의 잔해가 많이 남아있고 이거에 불편함을 느낄수 밖에 없음 그래도 동반자는 월드보다 훨씬 좋아서 옵션좋은 동반자 고르고 키우는 맛이 있다,1642867922,1642867922,True,1,0,0.523809552192687988,0,True,False,False
108538943,"{'steamid': '76561198025747401', 'num_games_owned': 361, 'num_reviews': 10, 'playtime_forever': 4118, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1566, 'last_played': 1649144892}",koreana,빨라진 몬스타 훈타,1642861342,1642861342,True,1,0,0.523809552192687988,0,False,False,False
108520683,"{'steamid': '76561198192793246', 'num_games_owned': 145, 'num_reviews': 11, 'playtime_forever': 3951, 'playtime_last_two_weeks': 193, 'playtime_at_review': 427, 'last_played': 1654523643}",koreana,재미있음 월드도 굉장히 재미있게했는데 시스템 자체도 비슷한데다가 편의기능이 향상되었으니 재미 없을수가 없음 단점은 걍 기반이 스위치겜이였다는거에서 오는거같음 스위치 최적화를 다시 로 옮긴거다보니 그래픽같은부분이 어느정도 다운그레이드되어있음,1642841892,1642841892,True,1,0,0.523809552192687988,0,True,False,False
108507593,"{'steamid': '76561198041047259', 'num_games_owned': 64, 'num_reviews': 8, 'playtime_forever': 4280, 'playtime_last_two_weeks': 0, 'playtime_at_review': 618, 'last_played': 1644141657}",koreana,잼민써,1642824129,1642824129,True,1,0,0.523809552192687988,0,True,False,False
108475537,"{'steamid': '76561198119807907', 'num_games_owned': 31, 'num_reviews': 5, 'playtime_forever': 4752, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2677, 'last_played': 1644860734}",koreana,새로운 느낌으로 하는거같아서 재밌음 그래픽은 부족하다고 하지만 그냥저냥 괜찮고 새로운 몬스터들 잡는 기분도 좋고 선브나오면 더 즐길게 많아질듯 아쉬운 점은 집회소 명제한인거 그리고 월드를 키마로 하신분들이면 밧줄벌레를 월드 클러치키였던 로 바꾸시면 뭔가 편안한 게임을 즐길 수 있게 되니 추천합니다 하면서 월드 생각난다는 사람이 많은데 그냥 다르게 재밌는 느낌,1642786705,1642786705,True,1,0,0.523809552192687988,0,True,False,False
108472609,"{'steamid': '76561198957031679', 'num_games_owned': 570, 'num_reviews': 15, 'playtime_forever': 2151, 'playtime_last_two_weeks': 16, 'playtime_at_review': 2130, 'last_played': 1655112640}",koreana,백룡야행 이 같은것만 빼면 재밌당,1642783960,1642783960,True,1,1,0.523809552192687988,0,True,False,False
108451603,"{'steamid': '76561198130696932', 'num_games_owned': 37, 'num_reviews': 3, 'playtime_forever': 8404, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2717, 'last_played': 1653142983}",koreana,모넌은 모넌,1642763754,1642763754,True,1,0,0.523809552192687988,0,True,False,False
108400846,"{'steamid': '76561198370291821', 'num_games_owned': 253, 'num_reviews': 19, 'playtime_forever': 3937, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2329, 'last_played': 1653876879}",koreana,라이즈 역시나 재미있어요 스위치로 하다가 넘어왔는데 그래픽도 많이 상향 해서 좋고 벌래 사용으로 많은 무기들이 단점들을 극복 했네요 전 재밌긴한데 같이 놀 친구가 없어요 친구가 되어주세요,1642699114,1642699114,True,2,0,0.523809552192687988,0,False,False,False
108395794,"{'steamid': '76561198097817541', 'num_games_owned': 234, 'num_reviews': 71, 'playtime_forever': 472, 'playtime_last_two_weeks': 0, 'playtime_at_review': 102, 'last_played': 1642892214}",koreana,편의성은 월드때부터 좋아졌고 스피드한 전투가 아주좋습니다,1642693644,1642693644,True,1,0,0.523809552192687988,0,True,False,False
108394823,"{'steamid': '76561198259982923', 'num_games_owned': 75, 'num_reviews': 9, 'playtime_forever': 8825, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1719, 'last_played': 1651720581}",koreana,월드보다 전투시스템 더 재밌어요,1642692585,1642692585,True,1,0,0.523809552192687988,0,True,False,False
108372445,"{'steamid': '76561198034926112', 'num_games_owned': 63, 'num_reviews': 11, 'playtime_forever': 5776, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3955, 'last_played': 1645790728}",koreana,키마로 이 게임을 즐기시겠다구요 축하합니다 당신은 판 몬헌잡기를 경험하게 될 것입니다,1642659883,1642659883,True,1,0,0.523809552192687988,0,True,False,False
108324661,"{'steamid': '76561197997184796', 'num_games_owned': 43, 'num_reviews': 15, 'playtime_forever': 3365, 'playtime_last_two_weeks': 174, 'playtime_at_review': 808, 'last_played': 1654683181}",koreana,스팀판이 로딩이 초로 개빠름 스위치는 초정도 걸렸는데 근데 웃긴건 왜 그래픽은 그대로 갖고왔지 화면으로 보는 스위치의 느낌은 스위치 독으로 쓰면서 많이 느꼈는데 그게 그대로옴 그냥,1642596673,1642596673,True,1,1,0.523809552192687988,0,True,False,False
108259640,"{'steamid': '76561198379848782', 'num_games_owned': 15, 'num_reviews': 1, 'playtime_forever': 5901, 'playtime_last_two_weeks': 32, 'playtime_at_review': 3571, 'last_played': 1654488369}",koreana,발파루크를 잡고 발파 풀셋을 만들고나니 삶의 낙이 사라졌다,1642502116,1642502116,True,1,0,0.523809552192687988,0,True,False,False
108235149,"{'steamid': '76561198283871413', 'num_games_owned': 50, 'num_reviews': 56, 'playtime_forever': 3088, 'playtime_last_two_weeks': 0, 'playtime_at_review': 141, 'last_played': 1646401569}",koreana,향월이 사랑행,1642460943,1642460943,True,1,0,0.523809552192687988,0,False,True,False
108214644,"{'steamid': '76561198105946893', 'num_games_owned': 31, 'num_reviews': 20, 'playtime_forever': 2639, 'playtime_last_two_weeks': 114, 'playtime_at_review': 758, 'last_played': 1654503069}",koreana,렉걸려서 지웠다가 다시 깔았는데 세이브 데이터 전부 다 날아감 클라우드도 백업 전부 다해놨는데 날아감 나는 내가 한거 우클릭 관리 설치 삭제 이것만 하고 다시 깔았음 개좆같아서 안함,1642438356,1643802627,False,1,0,0.523809552192687988,0,False,False,False
108198154,"{'steamid': '76561198112284393', 'num_games_owned': 32, 'num_reviews': 1, 'playtime_forever': 7539, 'playtime_last_two_weeks': 0, 'playtime_at_review': 4040, 'last_played': 1644656896}",koreana,개잼,1642417971,1642417971,True,1,0,0.523809552192687988,0,True,False,False
108190010,"{'steamid': '76561198930884149', 'num_games_owned': 96, 'num_reviews': 57, 'playtime_forever': 3062, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1570, 'last_played': 1644369474}",koreana,똥맛을 로,1642403463,1642403463,True,1,0,0.523809552192687988,0,True,False,False
108169849,"{'steamid': '76561198037190564', 'num_games_owned': 253, 'num_reviews': 18, 'playtime_forever': 2447, 'playtime_last_two_weeks': 78, 'playtime_at_review': 686, 'last_played': 1654994442}",koreana,스위치 버젼도 재미있게 했습니다 닌텐도만의 특전 콜라보와 아미보 지원등을 생각하면 스위치도 절대로 나쁜 버젼이 아니지만 그래도 큼지막한 지원으로 드디어 아이루가 무슨 말을 하는지를 알 수 있겠더라고요 그래서 만약에 스위치와 버젼 중 하나만 산다면 저는 버젼을 추천합니다,1642373431,1642373431,True,1,0,0.523809552192687988,0,True,False,False
108158803,"{'steamid': '76561198105013868', 'num_games_owned': 56, 'num_reviews': 1, 'playtime_forever': 4968, 'playtime_last_two_weeks': 0, 'playtime_at_review': 894, 'last_played': 1645971019}",koreana,스피디한 느낌이 매우 좋습니다 초보자들도 그나마 쉽게 입문 할 수 있을 시리즈입니다,1642361492,1642361492,True,1,0,0.523809552192687988,0,False,False,False
108153048,"{'steamid': '76561198872328612', 'num_games_owned': 32, 'num_reviews': 6, 'playtime_forever': 22292, 'playtime_last_two_weeks': 207, 'playtime_at_review': 3473, 'last_played': 1655281798}",koreana,똥맛이면 똥맛으로 확실하게 가던지 애매하게 월드 시스템 집어넣어서 이도저도 아닌 망겜,1642356017,1645576886,False,1,0,0.523809552192687988,0,True,False,False
108135334,"{'steamid': '76561198367450107', 'num_games_owned': 34, 'num_reviews': 3, 'playtime_forever': 8127, 'playtime_last_two_weeks': 0, 'playtime_at_review': 673, 'last_played': 1645271472}",koreana,몬헌임 더이상 말이 필요함,1642338936,1642338936,True,1,0,0.523809552192687988,0,True,False,False
108118449,"{'steamid': '76561198348783594', 'num_games_owned': 37, 'num_reviews': 8, 'playtime_forever': 4941, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2369, 'last_played': 1643788369}",koreana,개꿀잼,1642318520,1642318520,True,1,0,0.523809552192687988,0,True,False,False
108112207,"{'steamid': '76561198092570660', 'num_games_owned': 174, 'num_reviews': 45, 'playtime_forever': 4599, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1921, 'last_played': 1645183298}",koreana,똥몬창들은 투덜거리면서도 디럭스를 산다네,1642309637,1642309637,True,1,3,0.523809552192687988,0,False,False,False
108106133,"{'steamid': '76561198027921932', 'num_games_owned': 45, 'num_reviews': 2, 'playtime_forever': 6205, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1013, 'last_played': 1644150203}",koreana,몬헌월드 보다는 좀 그래요 근데 그래도 몬헌이니까 보장된 재미는 있습니다,1642301553,1642301553,True,1,0,0.523809552192687988,0,True,False,False
108046788,"{'steamid': '76561197995540306', 'num_games_owned': 124, 'num_reviews': 7, 'playtime_forever': 5407, 'playtime_last_two_weeks': 22, 'playtime_at_review': 830, 'last_played': 1655185463}",koreana,당 장 구 매 해,1642242374,1642242374,True,1,0,0.523809552192687988,0,True,False,False
108023081,"{'steamid': '76561198046457223', 'num_games_owned': 50, 'num_reviews': 4, 'playtime_forever': 1668, 'playtime_last_two_weeks': 0, 'playtime_at_review': 710, 'last_played': 1643522759}",koreana,태도 망겜,1642210104,1642210104,False,1,1,0.523809552192687988,0,True,False,False
108022722,"{'steamid': '76561198260497433', 'num_games_owned': 326, 'num_reviews': 104, 'playtime_forever': 1001, 'playtime_last_two_weeks': 0, 'playtime_at_review': 318, 'last_played': 1646794359}",koreana,월드가 압도적이었을 뿐 라이즈는 까일만한 게임이 아니다,1642209598,1642209598,True,1,0,0.523809552192687988,0,False,False,False
108000652,"{'steamid': '76561198039265008', 'num_games_owned': 201, 'num_reviews': 46, 'playtime_forever': 328, 'playtime_last_two_weeks': 0, 'playtime_at_review': 328, 'last_played': 1642183435}",koreana,일본향이 진하게 나는 가벼운 몬헌 아무래도 스위치판으로 나와서 그런지 그래픽이라던지 디테일함이라던지는 전작인 월드에 비하면 부족해보이는 건 사실 또 뭔가 어두운 분위기의 묵직했던 월드에 비하면 형형색색의 배경과 몬스터가 별로로 느껴질수도 그래도 휴대용 기기판 임을 생각하면 준수한 그래픽과 조작성 패드 을 가지고 있음 이번 작의 특징은 밧줄벌레로 시도때도 없이 공중 액션을 할 수 있음 그래서 해머의 공중 롤링발칸을 단차없이 계속 할 수 있음 최대한 편의를,1642186094,1642186754,True,1,0,0.523809552192687988,0,True,False,False
107996359,"{'steamid': '76561198215481063', 'num_games_owned': 86, 'num_reviews': 7, 'playtime_forever': 3829, 'playtime_last_two_weeks': 0, 'playtime_at_review': 562, 'last_played': 1644251086}",koreana,츠지모토 신 빡빡이 병신,1642181990,1642181990,True,1,1,0.523809552192687988,0,True,False,False
107994729,"{'steamid': '76561198307524081', 'num_games_owned': 105, 'num_reviews': 43, 'playtime_forever': 2624, 'playtime_last_two_weeks': 0, 'playtime_at_review': 302, 'last_played': 1644146607}",koreana,이자 마이루 기염만장 이자 마이루 기염만장,1642180426,1642185699,True,1,0,0.523809552192687988,0,True,False,False
107994095,"{'steamid': '76561198831997532', 'num_games_owned': 22, 'num_reviews': 4, 'playtime_forever': 10977, 'playtime_last_two_weeks': 95, 'playtime_at_review': 746, 'last_played': 1655274270}",koreana,스위치 헌랭 까지 찍고 쓰는 후기 먹을 만 함,1642179781,1642179781,True,1,0,0.523809552192687988,0,True,False,False
107972818,"{'steamid': '76561198415006381', 'num_games_owned': 74, 'num_reviews': 3, 'playtime_forever': 2575, 'playtime_last_two_weeks': 5, 'playtime_at_review': 594, 'last_played': 1655197159}",koreana,스위치로 못 해본 유저들은 무조건 하십시오 개꿀잼입니다 스위치로 해본 유저들은 무조건 하십시오 개꿀잼입니다,1642152219,1642152219,True,1,0,0.523809552192687988,0,True,False,False
107972193,"{'steamid': '76561198164625038', 'num_games_owned': 100, 'num_reviews': 6, 'playtime_forever': 772, 'playtime_last_two_weeks': 5, 'playtime_at_review': 12, 'last_played': 1655259829}",koreana,몬헌 월드 유입이라 기대되서 해봤는데 확실히 스위치 기반으로 나온 게임이라 월드 보다 밋밋한 감이 있음 스위치 기반이라 이렇게 나온거 감안하면 할만은 함,1642151077,1648657718,True,0,0,0.523809552192687988,0,True,False,False
107970134,"{'steamid': '76561198093173589', 'num_games_owned': 193, 'num_reviews': 10, 'playtime_forever': 8910, 'playtime_last_two_weeks': 44, 'playtime_at_review': 1273, 'last_played': 1655321194}",koreana,확실한건 라이즈는 월드 후속작이 아닌 덥크 후속작 이라고 봐야 하는게 맞는 것 같다 뭔가 덥크 기반에 월드 요소를 많이 섞은듯한 느낌이 강하게 든다 그래도 재밌는건 재밌는거지 접수원 잘 만들 수 있으면서 월드에서는 왜 그랬어,1642147316,1642147484,True,1,0,0.523809552192687988,0,False,False,False
107967859,"{'steamid': '76561198089416288', 'num_games_owned': 20, 'num_reviews': 13, 'playtime_forever': 6004, 'playtime_last_two_weeks': 0, 'playtime_at_review': 995, 'last_played': 1653703132}",koreana,존나 재밌네 전작인 월드에서 속도감 유틸 을 넣으면 생기는 일 물론 전작을 해본사람만 느낌 아니라도 뉴비라면 월드에비해 겜 적응은 좀 더 쉬울듯 다만 월드의 위용앞에선 그저 편한게임 그래도 재밌다 월드가 에스프레소라면 라이즈는 아메리카노다,1642143188,1642144365,True,1,0,0.523809552192687988,0,True,False,False
107960360,"{'steamid': '76561199012606647', 'num_games_owned': 3, 'num_reviews': 3, 'playtime_forever': 10624, 'playtime_last_two_weeks': 1323, 'playtime_at_review': 558, 'last_played': 1655232869}",koreana,밧줄벌레는 잘 모르겠어,1642130476,1642130476,True,1,4,0.523809552192687988,0,False,False,False
107958547,"{'steamid': '76561197965163447', 'num_games_owned': 307, 'num_reviews': 5, 'playtime_forever': 916, 'playtime_last_two_weeks': 0, 'playtime_at_review': 299, 'last_played': 1642677246}",koreana,스위치 판으로 안해본 사람이 리뷰 남김 장점 페이스가 빨라져서 전 몬헌 시리즈 할때의 답답함이 사라짐 예를들어 핫드링크 쿨드링크 없어짐 멍멍이로 빠른 필드 이동 가능 멍멍이로 이동중에 채집등등 서서하는거 다 가능 채집 번하면 여러번 해야될거 다 얻어짐 등등 전작들에서 왜 아직도 이렇게 답답한 시스템을 쓰나 했던 부분이 해소됨 몬헌은 몬헌이라 재밌음 옛날에 시절때부터 하던 몬헌이라 그래픽 구린거 그렇게 눈에 들어오진 않음 프로 스케일로 하니 쨍해서 그냥 ,1642127838,1642127838,True,1,0,0.523809552192687988,0,True,False,False
107957560,"{'steamid': '76561198353215120', 'num_games_owned': 21, 'num_reviews': 2, 'playtime_forever': 8014, 'playtime_last_two_weeks': 0, 'playtime_at_review': 445, 'last_played': 1644506821}",koreana,겁나 재밋네,1642126379,1642126379,True,1,1,0.523809552192687988,0,True,False,False
107956847,"{'steamid': '76561198292717039', 'num_games_owned': 50, 'num_reviews': 18, 'playtime_forever': 9154, 'playtime_last_two_weeks': 213, 'playtime_at_review': 8421, 'last_played': 1655287525}",koreana,컨텐츠 없는 좆망겜,1642125281,1646533508,True,1,0,0.523809552192687988,0,True,False,False
107936752,"{'steamid': '76561199203497756', 'num_games_owned': 5, 'num_reviews': 2, 'playtime_forever': 14278, 'playtime_last_two_weeks': 0, 'playtime_at_review': 763, 'last_played': 1654074145}",koreana,존잼입니다 굿,1642099181,1642099181,True,1,0,0.523809552192687988,0,True,False,False
107922339,"{'steamid': '76561198001224381', 'num_games_owned': 113, 'num_reviews': 27, 'playtime_forever': 1836, 'playtime_last_two_weeks': 0, 'playtime_at_review': 21, 'last_played': 1642865816}",koreana,본인이 스위치 둘다 산 흑우면 개추 일단 나부터,1642083408,1642083408,True,2,0,0.523809552192687988,0,False,False,False
107916543,"{'steamid': '76561198077579783', 'num_games_owned': 62, 'num_reviews': 7, 'playtime_forever': 16783, 'playtime_last_two_weeks': 470, 'playtime_at_review': 494, 'last_played': 1654957118}",koreana,어차피 지금 월드 처음부터 다시해도 재밌어할 사람들이 하는거라 개꿀잼일수밖에 없다,1642076070,1642076070,True,1,0,0.523809552192687988,0,True,False,False
107916379,"{'steamid': '76561198062747893', 'num_games_owned': 56, 'num_reviews': 17, 'playtime_forever': 13850, 'playtime_last_two_weeks': 3, 'playtime_at_review': 209, 'last_played': 1655315958}",koreana,월드 아본 만큼은 못합니다 솔직히요 근데 여름에 나온다고하고 그거 기다면서 충분히 할만은 합니다 몬헌시리즈는 못해도 평타는 치니깐요 충분히 몇백시간 즐길만하다는 겁니다 여튼 할만은한데 월드아본만큼은 못해요 취향도 좀 타는거 같은데 여튼뭐 아쉬워도 재밌긴해요,1642075849,1642075849,True,1,0,0.523809552192687988,0,False,False,False
107915451,"{'steamid': '76561198329780102', 'num_games_owned': 50, 'num_reviews': 4, 'playtime_forever': 6814, 'playtime_last_two_weeks': 559, 'playtime_at_review': 841, 'last_played': 1654952644}",koreana,갓겜,1642074412,1642074412,True,1,0,0.523809552192687988,0,True,False,False
